ISO3,Region.Name,Income.group,Developed.Developing,TimePeriod,GDP.nominal..USD.million.,Foreign.direct.investment..net.inflows....of.GDP.,Pop..million.,Total.function_per_capita,Economic.affairs_per_capita,Agriculture..forestry..fishing.and.hunting_per_capita,Fuel.and.energy_per_capita,Mining..manufacturing.and.construction_per_capita,Transport_per_capita,Communication_per_capita,Environment.protection_per_capita,Housing.and.community.amenities_per_capita,Health_per_capita,Education_per_capita,Social.protection_per_capita,Special.others_per_capita,X1.78,X1.79,X1.80,X1.82,X1.81,X1.83,X1.84,X1.85,X1.77,X1.61,X1.59,X1.60,X1.64,X1.63,X1.62,X1.58,X1.56,X1.57,X1.65,X1.67,X1.66,X1.68,X1.69,X1.70,X1.72,X1.71,X1.73,X1.75,X1.76,X1.74,X1.14,X1.16,X1.17,X1.18,X1.19,X1.20,X1.21,X1.22,X1.23,X1.24,X1.25,X1.26,X1.27,X1.28,X1.32,X1.33,X1.34,X1.29,X1.30,X1.31,X1.35,X1.36,X1.37,X1.38,X1.39,X1.40,X1.41,X1.42,X1.43,X1.44,X1.45,X1.46,X1.47,X1.48,X1.49,X1.50,X1.51,X1.52,X1.53,X1.54,X1.55,X1.15,X1.1,X1.2,X1.3,X1.6,X1.8,X1.10,X1.12,X1.4,X1.7,X1.9,X1.11,X1.13,X1.5
AFG,Asia and Oceania,Low income,Developing economies,2028,19335341327,0.126884896,47470575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,Asia and Oceania,Low income,Developing economies,2029,19649192187,0.126948639,48725717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,Asia and Oceania,Low income,Developing economies,2030,19963043047,0.127010378,50039402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,Asia and Oceania,Low income,Developing economies,2031,20276893907,0.127070206,51376001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,Asia and Oceania,Low income,Developing economies,2032,20590744766,0.12712821,52707848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,Asia and Oceania,Low income,Developing economies,2033,20904595626,0.127184473,54044254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,Asia and Oceania,Low income,Developing economies,2034,21218446486,0.127239071,55359464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,Asia and Oceania,Low income,Developing economies,2035,21532297346,0.127292077,56647232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,Asia and Oceania,Low income,Developing economies,2036,21846148205,0.127343561,57953661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,Asia and Oceania,Low income,Developing economies,2037,22159999065,0.127393586,59279044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,Asia and Oceania,Low income,Developing economies,2038,22473849925,0.127442214,60597838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,Asia and Oceania,Low income,Developing economies,2039,22787700785,0.127489502,61944472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,Asia and Oceania,Low income,Developing economies,2040,23101551644,0.127535506,63347870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALB,Europe,Upper middle income,Developed economies,2000,3488000000,4.136190367,3166148,755.4876065,85.17115013,16.25403628,8.127018142,0,60.7900957,0,0,45.83638232,70.21743674,85.82131158,198.2992427,269.8170023,29.9,28.6,31.2,40.3,85.3,45.1,7.3,16.4,99.1,612,1018,406,28.5,25.6,27.1,20.6,17.9,15,1637,890,747,49.13832092,NA,NA,NA,NA,NA,NA,20.54607582,22.87998772,97,61,32,83,22.7,39,35.4,37,96.3,98.2,94.6,38.6,47.3,29.9,4.7,8.1,6.3,76,81.5,79.1,73.6,79,76.6,71.4,81,84.4,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,15.2,9.9,12.6,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,Europe,Upper middle income,Developed economies,2001,3927000000,5.256625414,3147943,755.4876065,85.17115013,16.25403628,8.127018142,0,60.7900957,0,0,45.83638232,70.21743674,85.82131158,198.2992427,269.8170023,29.9,28.5,31.3,38.7,82.3,43.7,7.3,16.4,98.55,551,912,361,27.1,24.3,25.7,19.6,17,14.3,1460,797,663,49.08119965,NA,NA,NA,NA,NA,NA,20.6214695,23.47597504,97,61,32,75.4,22.3,39.7,36.78,38.08,96.3,98.2,94.6,38.6,47.3,29.9,4.24,7.32,5.72,76,81.5,79.1,73.6,79,76.6,71.4,81,84.4,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,15.6,10.4,13.1,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,Europe,Upper middle income,Developed economies,2002,4356000000,3.05455303,3134092,755.4876065,85.17115013,16.25403628,8.127018142,0,60.7900957,0,0,45.83638232,70.21743674,85.82131158,198.2992427,269.8170023,29.7,28.4,31.2,36.4,78.2,41.9,7.3,16.4,98,493,813,320,25.7,22.9,24.3,18.7,16.1,13.5,1295,711,584,48.9847641,NA,NA,NA,NA,NA,NA,20.69686317,24.03673744,98,61,32,67.8,21.9,40.4,38.16,39.16,96.3,98.2,94.6,38.6,47.3,29.9,3.78,6.54,5.14,76,81.5,79.1,73.6,79,76.6,71.4,81,84.4,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,16.1,10.8,13.5,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,Europe,Upper middle income,Developed economies,2003,5561000000,3.184747527,3118088,755.4876065,85.17115013,16.25403628,8.127018142,0,60.7900957,0,0,45.83638232,70.21743674,85.82131158,198.2992427,269.8170023,29.3,27.8,30.7,33.7,73.3,39.6,7.3,16.4,98.6,452,743,291,24.2,21.5,22.9,17.7,15.3,12.8,1164,644,520,48.88544083,NA,NA,NA,NA,NA,NA,20.77225685,24.57677078,97,61,32,60.2,21.7,41.1,39.54,40.24,96.3,98.2,94.6,38.6,47.3,29.9,3.32,5.76,4.56,76,81.5,79.1,73.6,79,76.6,71.4,81,84.4,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,16.6,11.3,14,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,Europe,Upper middle income,Developed economies,2004,7177000000,4.816383447,3098657,755.4876065,85.17115013,16.25403628,8.127018142,0,60.7900957,0,0,45.83638232,70.21743674,85.82131158,198.2992427,269.8170023,28.5,27.1,30,31,67.9,36.9,7.3,16.4,99.2,413,677,264,22.8,20,21.4,16.7,14.4,12,1044,581,463,50.71767807,NA,NA,NA,NA,NA,NA,20.84764862,25.09591103,97,61,32,52.6,21.4,41.8,40.92,41.32,96.3,98.2,94.6,38.6,47.3,29.9,2.86,4.98,3.98,76,81.5,79.1,73.6,79,76.6,71.4,81,84.4,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,17.2,11.7,14.5,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,Europe,Upper middle income,Developed economies,2005,8052000000,3.282894436,3076159,755.4876065,85.17115013,16.25403628,8.127018142,0,60.7900957,0,0,45.83638232,70.21743674,85.82131158,198.2992427,269.8170023,27.5,26,28.9,27.9,61.7,33.8,7.3,16.4,99.8,364,595,231,21.2,18.6,20,15.7,13.5,11.3,915,510,405,52.57833481,NA,NA,NA,NA,NA,NA,21.08790588,25.87143326,98,61,32,45,21.2,42.5,42.3,42.4,96.3,98.2,94.6,38.6,47.3,29.9,2.4,4.2,3.4,76,81.5,79.1,73.6,79,76.6,71.4,81,84.4,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,17.7,12.2,15,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,Europe,Upper middle income,Developed economies,2006,8896000000,3.646828912,3050809,864.3608957,131.7683277,18.68356885,11.14458493,0,101.9401739,0,0,48.83950454,71.12867439,93.09006234,229.7751187,289.7592081,26.1,24.7,27.6,24.9,55.3,30.4,7.875,16.675,99.675,317,520,203,19.8,17.2,18.5,14.7,12.7,10.6,796,446,350,54.46708298,NA,NA,NA,NA,NA,NA,21.40439606,26.65914345,97,62.69230769,35.75384615,51.15,20.9,41.8,43.95,42.95,96.3,98.2,95.3,38.6,47.3,33.275,11.375,12.2,11.825,76,81.5,79.1,73.6,79,76.6,71.4,81,82.55,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,18.3,12.7,15.5,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,Europe,Upper middle income,Developed economies,2007,10677000000,6.167525241,3022887,1044.696676,189.5538933,19.20582227,8.915667943,0.206079057,112.1892257,0,0.330809587,46.31334218,88.32615973,115.7833554,283.1730065,308.3145351,24.5,23.2,25.9,22.1,49.2,27.1,8.45,16.95,99.55,277,457,180,18.3,15.9,17.1,13.6,11.9,10,693,388,305,56.38384247,NA,NA,NA,NA,NA,NA,21.72146606,27.42442131,98,64.38461538,39.50769231,57.3,20.6,41.1,45.6,43.5,96.3,98.2,96,38.6,47.3,36.65,20.35,20.2,20.25,76,81.5,79.1,73.6,79,76.6,71.4,81,80.7,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,19,13.1,16.1,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,Europe,Upper middle income,Developed economies,2008,12881000000,7.564112414,2992930,1399.631799,319.4194318,19.72807568,6.686750957,0.412158115,122.4382774,0,0.668241489,65.82178668,106.2503968,151.0225765,342.8078839,413.307361,22.8,21.5,24.1,19.5,43.4,23.9,9.025,17.225,99.425,247,410,163,16.8,14.7,15.8,12.7,11.1,9.4,609,339,270,58.32847977,NA,NA,NA,NA,NA,NA,22.03911972,28.16723442,99,66.07692308,43.26153846,63.45,20.4,40.4,47.25,44.05,96.3,98.2,96.7,38.6,47.3,40.025,29.325,28.2,28.675,76,81.5,79.1,73.6,79,76.6,71.4,81,78.85,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,19.6,13.6,16.7,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,Europe,Upper middle income,Developed economies,2009,12044000000,8.269093906,2961479,1304.857962,246.2662412,20.2503291,4.457833971,0.618237172,132.6873292,0,0.504843674,71.32355251,106.7321983,144.9955206,339.0538589,386.0834796,21,19.8,22.2,17.2,38.3,21.1,9.6,17.5,99.3,225,378,153,15.4,13.5,14.5,11.7,10.4,8.9,543,302,241,60.30090714,NA,NA,NA,NA,NA,NA,22.35735512,28.8882637,98,67.76923077,47.01538462,69.6,20.1,39.7,48.9,44.6,96.3,98.2,97.4,38.6,47.3,43.4,38.3,36.2,37.1,76,81.5,79.1,73.6,79,76.6,71.4,81,77,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,20.3,14.1,17.2,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,Europe,Upper middle income,Developed economies,2010,11937000000,8.802113094,2928722,1210.084125,173.1130507,20.77258252,2.228916986,0.82431623,142.9363809,0,0.341445859,76.82531835,107.2139998,138.9684647,335.2998339,358.8595981,19.3,18.2,20.5,15.3,33.9,18.7,8.6,15.6625,99.35555556,207,351,144,14.1,12.4,13.3,10.9,9.7,8.4,489,272,217,62.30062866,NA,NA,NA,NA,NA,NA,22.67617226,29.5867157,99,69.46153846,50.76923077,70.95555556,19.9,39.7875,48.5125,44.425,95.9,97.5875,96.875,41.275,48.0125,45.0375,38.3125,36.0125,37.025,75.3375,80.4125,78.1875,72.95,77.6875,75.5875,73.1,82.375,78.4375,NA,NA,NA,61.7625,61.9625,61.8625,NA,NA,NA,20.25,27.575,24.3,21,14.6,17.8,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,Europe,Upper middle income,Developed economies,2011,12899000000,6.793304287,2911504,1291.42876,183.4103611,21.29483593,0,1.030395287,153.1854327,0,2.40425567,80.71429749,119.8693184,143.56841,365.7903269,403.5714875,17.8,16.8,18.9,13.8,30.7,16.9,7.6,13.825,99.41111111,190,325,135,12.9,11.4,12.2,10.1,9,7.9,442,245,197,64.32740021,NA,NA,NA,NA,NA,NA,22.99557114,30.26324272,99,71.15384615,54.52307692,72.31111111,20,39.875,48.125,44.25,95.5,96.975,96.35,43.95,48.725,46.675,38.325,35.825,36.95,74.675,79.325,77.275,72.3,76.375,74.575,74.8,83.75,79.875,NA,NA,NA,60.125,60.925,60.525,NA,NA,NA,20.7,27.65,24.5,21.7,15.2,18.4,18,NA,NA,NA,175,14,42,119,161,24,NA,23,23,23
ALB,Europe,Upper middle income,Developed economies,2012,12324000000,6.941254706,2910004,1204.80934,154.2953206,18.90031766,6.529200647,1.030926418,120.6183909,0,1.374568557,72.5084914,118.9001802,140.2059928,362.542457,362.542457,16.5,15.6,17.5,12.8,28.5,15.7,6.6,11.9875,99.46666667,181,311,130,11.9,10.5,11.2,9.4,8.5,7.5,411,228,183,66.38085175,NA,NA,NA,NA,NA,NA,23.31555367,30.91755867,99,72.84615385,58.27692308,73.66666667,20.1,39.9625,47.7375,44.075,95.1,96.3625,95.825,46.625,49.4375,48.3125,38.3375,35.6375,36.875,74.0125,78.2375,76.3625,71.65,75.0625,73.5625,76.5,85.125,81.3125,NA,NA,NA,58.4875,59.8875,59.1875,NA,NA,NA,21.15,27.725,24.7,22.4,15.7,19.1,18,NA,NA,NA,237,15,64,158,222,30,NA,31,28,28
ALB,Europe,Upper middle income,Developed economies,2013,12784000000,9.902227707,2907573,1277.697929,132.75677,22.35541464,12.90730705,0.687858912,158.5514792,0,2.063576736,80.13556323,123.1267452,147.8896661,402.053534,394.487086,15.5,14.6,16.4,12.1,27,14.9,5.6,10.15,99.52222222,176,304,128,11.1,9.8,10.5,8.9,8,7.1,392,217,175,68.45983124,NA,NA,NA,NA,NA,NA,26.76790237,34.3284111,99,74.53846154,62.03076923,75.02222222,20.3,40.05,47.35,43.9,94.7,95.75,95.3,49.3,50.15,49.95,38.35,35.45,36.8,73.35,77.15,75.45,71,73.75,72.55,78.2,86.5,82.75,NA,NA,NA,56.85,58.85,57.85,NA,NA,NA,21.6,27.8,24.9,23.1,16.3,19.7,18,NA,NA,NA,333,19,98,216,314,38,NA,43,34,37
ALB,Europe,Upper middle income,Developed economies,2014,13246000000,8.390717047,2903749,1333.792969,154.2833075,23.07361966,19.28541344,1.721911915,99.18212628,0,3.099441446,98.14897913,125.010805,146.7068951,420.4908895,397.0728875,14.6,13.7,15.5,11.6,25.8,14.3,4.6,8.3125,99.57777778,169,295,126,10.5,9.3,9.9,8.6,7.8,6.9,375,208,167,70.56325531,NA,NA,NA,NA,NA,NA,30.21253586,37.74912262,99,76.23076923,65.78461538,76.37777778,20.6,40.1375,46.9625,43.725,94.3,95.1375,94.775,51.975,50.8625,51.5875,38.3625,35.2625,36.725,72.6875,76.0625,74.5375,70.35,72.4375,71.5375,79.9,87.875,84.1875,NA,NA,NA,55.2125,57.8125,56.5125,NA,NA,NA,22.05,27.875,25.1,23.8,16.9,20.4,18,NA,NA,NA,372,18,108,246,354,39,NA,43,36,38
ALB,Europe,Upper middle income,Developed economies,2015,11389000000,8.30382685,2898632,1164.342352,161.8004631,22.76936155,20.35442926,2.069941959,98.32224304,0,3.794893591,75.89787182,107.6369819,121.4365949,359.1349299,352.5801137,13.7,12.9,14.6,11,24.6,13.6,3.6,6.475,99.63333333,162,282,120,10.2,9,9.6,8.4,7.6,6.8,354,195,159,70.59197235,NA,NA,NA,NA,NA,NA,33.64954376,41.17939377,99,77.92307692,69.53846154,77.73333333,21,40.225,46.575,43.55,93.9,94.525,94.25,54.65,51.575,53.225,38.375,35.075,36.65,72.025,74.975,73.625,69.7,71.125,70.525,81.6,89.25,85.625,NA,NA,NA,53.575,56.775,55.175,NA,NA,NA,22.5,27.95,25.3,24.5,17.5,21,18,NA,NA,NA,440,17,130,293,423,43,NA,48,40,42
ALB,Europe,Upper middle income,Developed economies,2016,11862000000,9.27897395,2897867,1182.593956,123.8842224,34.85322135,1.380325598,2.070488397,81.09412889,0,7.59179079,70.3966055,116.2924316,128.0251992,387.1813303,354.0535159,12.9,12.1,13.8,10.3,23.2,12.8,2.6,4.6375,99.68888889,153,268,115,10,8.8,9.4,8.4,7.6,6.8,334,184,150,70.61650848,NA,NA,NA,NA,NA,NA,37.07902527,44.61811447,99,79.61538462,73.29230769,79.08888889,21.4,40.3125,46.1875,43.375,93.5,93.9125,93.725,57.325,52.2875,54.8625,38.3875,34.8875,36.575,71.3625,73.8875,72.7125,69.05,69.8125,69.5125,83.3,90.625,87.0625,NA,NA,NA,51.9375,55.7375,53.8375,NA,NA,NA,22.95,28.025,25.5,25.3,18.2,21.8,18,NA,NA,NA,514,17,145,352,497,47,NA,50,44,46
ALB,Europe,Upper middle income,Developed economies,2017,13053000000,8.801740749,2898242,1313.20987,156.6466844,28.98308699,8.625918747,2.070220499,108.3415395,0,8.280881997,101.7858412,131.4590017,138.7047734,417.4944673,367.1191019,12,11.3,12.8,9.5,21.3,11.8,1.6,2.8,99.74444444,148,259,111,9.9,8.7,9.3,8.4,7.7,6.9,320,177,143,70.63694,NA,NA,NA,NA,NA,NA,40.5010643,48.06460953,99,81.30769231,77.04615385,80.44444444,21.9,40.4,45.8,43.2,93.1,93.3,93.2,60,53,56.5,38.4,34.7,36.5,70.7,72.8,71.8,68.4,68.5,68.5,85,92,88.5,28,25.1,26.6,50.3,54.7,52.5,48,42.9,45.5,23.4,28.1,25.7,26,19,22.5,18,NA,NA,NA,568,17,150,401,551,49,NA,49,48,48
ALB,Europe,Upper middle income,Developed economies,2018,15380000000,8.385494473,2894231,1505.063003,147.534872,33.16943257,0.345514923,2.418604458,106.0730812,0,4.491693994,122.3122826,156.8637749,165.156133,483.7208917,430.8571085,11.1,10.4,11.8,8.5,19,10.5,1.6,2.8,99.8,144,252,108,10,8.7,9.3,8.6,7.8,7,307,170,137,70.65335083,NA,NA,NA,NA,NA,NA,43.91576385,51.51828384,99,83,80.8,81.8,22.3,40.4,45.8,43.2,93.1,93.3,93.2,60,53,56.5,38.4,34.7,36.5,70.7,72.8,71.8,68.4,68.5,68.5,85,92,88.5,NA,NA,NA,50.3,54.7,52.5,NA,NA,NA,23.4,28.1,25.7,26.8,19.8,23.3,18,NA,NA,NA,579,17,170,392,562,47,NA,52,45,47
ALB,Europe,Upper middle income,Developed economies,2019,15582000000,8.265736042,2885010,1541.069182,149.7395156,27.38292068,6.585765734,1.733096246,107.105348,0,9.705338976,115.42421,161.5245701,175.7359593,501.5580535,434.3139192,10.2,9.5,10.8,7.5,16.8,9.3,1.6,2.8,99.9,142,249,107,10,8.7,9.4,8.7,8,7.1,298,165,133,70.66585541,NA,NA,NA,NA,NA,NA,47.32321548,54.81327438,99,83,80.8,81.8,22.6,40.4,45.8,43.2,93.1,93.3,93.2,60,53,56.5,38.4,34.7,36.5,70.7,72.8,71.8,68.4,68.5,68.5,85,92,88.5,NA,NA,NA,50.3,54.7,52.5,NA,NA,NA,23.4,28.1,25.7,27.5,20.6,24.1,18,NA,NA,NA,611,15,181,415,596,48,NA,53,45,47
ALB,Europe,Upper middle income,Developed economies,2020,15271000000,7.256549997,2871954,1712.422971,188.0252957,38.30144912,0.696389984,2.089169952,118.7344923,0,17.06155461,165.7408162,165.3926212,173.401106,569.6470069,461.0101694,9.3,8.7,10,6.6,14.8,8.2,1.6,2.8,100,141,248,107,10.1,8.7,9.4,8.9,8.1,7.3,292,162,130,70.67453766,NA,NA,NA,NA,NA,NA,50.72351837,58.03696823,98,83,80.8,81.8,22.9,40.4,45.8,43.2,93.1,93.3,93.2,60,53,56.5,38.4,34.7,36.5,70.7,72.8,71.8,68.4,68.5,68.5,85,92,88.5,NA,NA,NA,50.3,54.7,52.5,NA,NA,NA,23.4,28.1,25.7,28.3,21.5,24.9,18,NA,NA,NA,679,13,205,461,666,51,NA,58,48,51
ALB,Europe,Upper middle income,Developed economies,2021,17985000000,6.860815624,2849635,2013.240292,246.6982614,51.2346318,3.158299221,2.105532814,153.3529733,0.701844271,18.59887319,222.8355561,215.4661913,197.9200845,612.7100488,535.1562569,8.6,8.1,9.2,5.9,13.2,7.3,1.6,2.8,100,141,248,107,10.1,8.7,9.5,9.1,8.2,7.4,287,159,128,70.70579529,NA,NA,NA,NA,NA,NA,53.99163818,60.98849869,98,83,80.8,81.8,23.4,40.4,45.8,43.2,93.1,93.3,93.2,60,53,56.5,38.4,34.7,36.5,70.7,72.8,71.8,68.4,68.5,68.5,85,92,88.5,NA,NA,NA,50.3,54.7,52.5,NA,NA,NA,23.4,28.1,25.7,29,22.4,25.7,18,NA,NA,NA,759,13,226,520,746,55,NA,61,52,54
