ISO3,M49,Country_name,Region.Name,Developed.Developing,Income.group,TimePeriod,GDP.nominal..USD.million.,Pop..million.,CV_CC,CV_GE,CV_ODA_PC,CV_TAX_GDP,CV_TDS,CV_FDI,CV_TDS_GDP,CV_TDS_PC,CV_FDI_PC,Foreign.direct.investment..net.inflows....of.GDP.,GVT_TOTAL,GVT_ECON_AFFAIRS,GVT_AGRI_FORESTRY,GVT_ENERGY,GVT_INDUSTRY,GVT_TRANSPORT,GVT_COMMUNICATION,GVT_ENV_PROTECTION,GVT_HOUSING_AMEN,GVT_HEALTH,GVT_EDUCATION,GVT_SOCIAL_PROTECTION,GVT_OTHER,Total.function_per_capita,Economic.affairs_per_capita,Agriculture..forestry..fishing.and.hunting_per_capita,Fuel.and.energy_per_capita,Mining..manufacturing.and.construction_per_capita,Transport_per_capita,Communication_per_capita,Environment.protection_per_capita,Housing.and.community.amenities_per_capita,Health_per_capita,Education_per_capita,Social.protection_per_capita,Special.others_per_capita,X1.78,X1.79,X1.80,X1.82,X1.81,X1.83,X1.84,X1.85,X1.77,X1.61,X1.59,X1.60,X1.64,X1.63,X1.62,X1.58,X1.56,X1.57,X1.65,X1.67,X1.66,X1.68,X1.69,X1.70,X1.72,X1.71,X1.73,X1.75,X1.76,X1.74,X1.14,X1.16,X1.17,X1.18,X1.19,X1.20,X1.21,X1.22,X1.23,X1.24,X1.25,X1.26,X1.27,X1.28,X1.32,X1.33,X1.34,X1.29,X1.30,X1.31,X1.35,X1.36,X1.37,X1.38,X1.39,X1.40,X1.41,X1.42,X1.43,X1.44,X1.45,X1.46,X1.47,X1.48,X1.49,X1.50,X1.51,X1.52,X1.53,X1.54,X1.55,X1.15,X1.1,X1.2,X1.3,X1.6,X1.8,X1.10,X1.12,X1.4,X1.7,X1.9,X1.11,X1.13,X1.5
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2022,14501000000,40578842,12.26415062,1.886792421,96.47803752,9.898450897,26580940.3,20600980,0.183304188,0.655044328,0.507677868,0.142065926,9096,1740,288,327,31,399,50,35,122,406,746,374,6317,254.8689111,48.754607,8.069728054,9.162503728,0.868616561,11.17993574,1.400994454,0.980696118,3.418426467,11.37607497,20.90283725,10.47943852,177.0016393,41.1,40.5,41.7,1304.5,2709.4,1404.8,3.6,237.2,65.6,41082,75133,34051,61.1,53.4,57.4,55.4,52,48.3,82705,45152,37553,29.22582245,26.67163467,36.26807022,45.86315536,49.870121,60.91788483,23.62535095,23.5828495,23.61403847,58,49.06,50.48,49.78,44.5,66.9,68.9,67.9,95.9,95.9,95.9,47.7,47.8,47.7,62,64.4,63.3,61.7,62.2,62,23.7,24.7,24.2,54.7,58.5,56.6,6,7.5,6.8,14.1,15.5,14.8,32.8,34.4,33.6,62.2,59.9,61,21.8,13.4,17.6,NA,NA,NA,NA,1144,66,348,730,1078,10,24,32,7,10
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2023,17248000000,41454761,13.679245,1.415094376,73.82339748,9.898450897,43570332.3,20600980,0.252610925,1.051033253,0.496950881,0.119439819,13058.09091,2032.264822,376.5533597,296.2727273,37.50988142,393.3972332,53.3083004,35.36758893,150.312253,513.2134387,950.5019763,498.1225296,9476.747036,377.9206792,55.97084561,10.77591845,7.813797721,1.064108144,9.968806695,1.423578022,0.907842119,4.231374926,14.67201948,26.68495057,14.34452716,277.9171363,41.6,41,42.3,1333.7,2770.9,1437.2,3.6,237.2,67.5,40047,73191,33144,59.2,51.6,55.5,53.8,50.4,46.7,80507,44019,36488,29.90744781,27.521101,36.38140869,47.36745834,50.90942383,60.51848221,24.17318344,24.2604599,24.19668961,60,43.8,46.8,45.3,45.4,66.9,68.9,67.9,95.9,95.9,95.9,47.7,47.8,47.7,62,64.4,63.3,61.7,62.2,62,23.7,24.7,24.2,54.7,58.5,56.6,6,7.5,6.8,14.1,15.5,14.8,32.8,34.4,33.6,62.2,59.9,61,23.1049802,14.10011536,18.6,NA,NA,NA,NA,1192,77,401,714,1115,10,27,35,7,9
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2024,18080000000,42647492,14.99499332,1.485565261,67.13343171,11.73835342,58677085.13,22890609.98,0.3245414,1.375862504,0.536739886,0.126607356,13488.35573,2071.736166,386.483531,302.6432806,38.85671937,390.9466403,53.00065876,35.40909091,155.2332016,531.3833992,978.1126482,517.3863636,9832.048419,388.2865446,56.33742055,10.96889126,7.858074991,1.095839442,9.597802912,1.379000673,0.885547539,4.338875943,15.10952897,27.23827806,14.83800328,287.3169127,42,41.4,42.7,1371.2,2849.8,1478.6,3.6,237.2,67.5,39224.46335,71651.76909,32411.15632,57.32546099,49.84780707,53.66480045,52.26104578,48.85132355,45.15346555,79003.89806,43259.32938,35746.10509,30.55472183,28.37056541,36.38140869,48.87176132,51.93834305,60.1190834,24.71509171,24.94353676,24.77737808,59,43.8,46.8,45.3,46.29989392,66.9,68.9,67.9,95.9,95.9,95.9,47.7,47.8,47.7,62,64.4,63.3,61.7,62.2,62,23.7,24.7,24.2,54.7,58.5,56.6,6,7.5,6.8,14.1,15.5,14.8,32.8,34.4,33.6,62.2,59.9,61,24.41099451,14.86067641,19.60000001,NA,NA,NA,NA,1426,90,470,866,1336,11,30,38,7,10
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2025,18393788748,43844111,16.57487982,1.555978355,53.29730758,12.00119854,73785684.46,23301364.4,0.401144568,1.682909809,0.531459388,0.126680613,13918.62055,2111.20751,396.4137022,309.013834,40.20355731,388.4960474,52.69301713,35.45059289,160.1541502,549.5533597,1005.72332,536.6501976,10187.3498,398.6524101,56.70399549,11.16186407,7.90235226,1.12757074,9.22679913,1.334423323,0.86325296,4.44637696,15.54703845,27.79160555,15.33147941,296.7166891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2026,18707639608,45047069,18.15476632,1.62639145,42.22840423,12.26404366,88894283.79,23712118.82,0.475176375,1.973364433,0.526385386,0.126750992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2027,19021490468,46258906,19.73465283,1.696804544,33.3732783,12.52688878,104002883.1,24122873.24,0.546765162,2.248278053,0.521475221,0.126819049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2028,19335341327,47470575,21.31453933,1.767217638,26.28917498,12.7897339,119111482.4,24533627.66,0.616029893,2.509164518,0.516817579,0.126884896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2029,19649192187,48725717,22.89442583,1.837630733,20.62189024,13.05257902,134220081.8,24944382.08,0.683081933,2.754604551,0.511934634,0.126948639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2030,19963043047,50039402,24.47431233,1.908043827,16.0880608,13.31542414,149328681.1,25355136.5,0.748025643,2.984221936,0.506703428,0.127010378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2031,20276893907,51376001,26.05419883,1.978456922,12.46099591,13.57826926,164437280.4,25765890.92,0.810958923,3.200663291,0.501516086,0.127070206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2032,20590744766,52707848,27.63408533,2.048870016,9.559342947,13.84111438,179545879.8,26176645.34,0.871973704,3.406435409,0.49663658,0.12712821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2033,20904595626,54044254,29.21397183,2.11928311,7.238019724,14.1039595,194654479.1,26587399.76,0.931156395,3.601760866,0.491956088,0.127184473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2034,21218446486,55359464,30.79385834,2.189696205,5.380960466,14.36680462,209763078.4,26998154.18,0.988588295,3.789109635,0.487688143,0.127239071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2035,21532297346,56647232,32.37374484,2.260109299,3.895312517,14.62964974,224871677.8,27408908.6,1.044345962,3.969685187,0.483852567,0.127292077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2036,21846148205,57953661,33.95363134,2.330522393,2.706793723,14.89249486,239980277.1,27819663.02,1.098501552,4.140899349,0.480032884,0.127343561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2037,22159999065,59279044,35.53351784,2.400935488,1.75597834,15.15533998,255088876.4,28230417.44,1.151123137,4.303188095,0.476229297,0.127393586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2038,22473849925,60597838,37.11340434,2.471348582,0.995325756,15.4181851,270197475.8,28641171.86,1.202274985,4.458863297,0.472643461,0.127442214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2039,22787700785,61944472,38.69329084,2.541761676,0.386803465,15.68103022,285306075.1,29051926.28,1.252017822,4.605835935,0.468999498,0.127489502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,4,Afghanistan,Asia and Oceania,Developing economies,Low income,2040,23101551644,63347870,40.27317734,2.612174771,-0.100014545,15.94387534,300414674.4,29462680.7,1.300409077,4.742301113,0.46509347,0.127535506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALB,8,Albania,Europe,Developed economies,Upper middle income,2000,3488000000,3166148,23.93617058,19.67213058,102.8979919,15.06948269,30021420.6,144270320,0.860705866,9.482001663,45.56651174,4.136190367,2324,262,50,25,0,187,0,0,141,216,264,610,830,755.4876065,85.17115013,16.25403628,8.127018142,0,60.7900957,0,0,45.83638232,70.21743674,85.82131158,198.2992427,269.8170023,29.9,28.6,31.2,40.3,85.3,45.1,7.3,16.4,99.1,612,1018,406,28.5,25.6,27.1,20.6,17.9,15,1637,890,747,49.13832092,NA,NA,NA,NA,NA,NA,20.54607582,22.87998772,97,61,32,83,22.7,39,35.4,37,96.3,98.2,94.6,38.6,47.3,29.9,4.7,8.1,6.3,76,81.5,79.1,73.6,79,76.6,71.4,81,84.4,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,15.2,9.9,12.6,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,8,Albania,Europe,Developed economies,Upper middle income,2001,3927000000,3147943,24.13739777,24.97119999,87.75146633,15.47212349,39590793.5,206427680,1.00816892,12.57671867,65.57541861,5.256625414,2324,262,50,25,0,187,0,0,141,216,264,610,830,755.4876065,85.17115013,16.25403628,8.127018142,0,60.7900957,0,0,45.83638232,70.21743674,85.82131158,198.2992427,269.8170023,29.9,28.5,31.3,38.7,82.3,43.7,7.3,16.4,98.55,551,912,361,27.1,24.3,25.7,19.6,17,14.3,1460,797,663,49.08119965,NA,NA,NA,NA,NA,NA,20.6214695,23.47597504,97,61,32,75.4,22.3,39.7,36.78,38.08,96.3,98.2,94.6,38.6,47.3,29.9,4.24,7.32,5.72,76,81.5,79.1,73.6,79,76.6,71.4,81,84.4,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,15.6,10.4,13.1,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,8,Albania,Europe,Developed economies,Upper middle income,2002,4356000000,3134092,24.33862495,30.27026939,100.7397556,15.8747643,60804903.3,133056330,1.395888506,19.40112265,42.45450676,3.05455303,2324,262,50,25,0,187,0,0,141,216,264,610,830,755.4876065,85.17115013,16.25403628,8.127018142,0,60.7900957,0,0,45.83638232,70.21743674,85.82131158,198.2992427,269.8170023,29.7,28.4,31.2,36.4,78.2,41.9,7.3,16.4,98,493,813,320,25.7,22.9,24.3,18.7,16.1,13.5,1295,711,584,48.9847641,NA,NA,NA,NA,NA,NA,20.69686317,24.03673744,98,61,32,67.8,21.9,40.4,38.16,39.16,96.3,98.2,94.6,38.6,47.3,29.9,3.78,6.54,5.14,76,81.5,79.1,73.6,79,76.6,71.4,81,84.4,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,16.1,10.8,13.5,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,8,Albania,Europe,Developed economies,Upper middle income,2003,5561000000,3118088,22.7513237,35.13513565,114.9202149,16.63234264,57279766.9,177103810,1.030026378,18.37015726,56.79884917,3.184747527,2324,262,50,25,0,187,0,0,141,216,264,610,830,755.4876065,85.17115013,16.25403628,8.127018142,0,60.7900957,0,0,45.83638232,70.21743674,85.82131158,198.2992427,269.8170023,29.3,27.8,30.7,33.7,73.3,39.6,7.3,16.4,98.6,452,743,291,24.2,21.5,22.9,17.7,15.3,12.8,1164,644,520,48.88544083,NA,NA,NA,NA,NA,NA,20.77225685,24.57677078,97,61,32,60.2,21.7,41.1,39.54,40.24,96.3,98.2,94.6,38.6,47.3,29.9,3.32,5.76,4.56,76,81.5,79.1,73.6,79,76.6,71.4,81,84.4,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,16.6,11.3,14,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,8,Albania,Europe,Developed economies,Upper middle income,2004,7177000000,3098657,27.58620644,44.27860641,99.42023786,17.42670417,76021667,345671840,1.05924017,24.53374704,111.5553738,4.816383447,2324,262,50,25,0,187,0,0,141,216,264,610,830,755.4876065,85.17115013,16.25403628,8.127018142,0,60.7900957,0,0,45.83638232,70.21743674,85.82131158,198.2992427,269.8170023,28.5,27.1,30,31,67.9,36.9,7.3,16.4,99.2,413,677,264,22.8,20,21.4,16.7,14.4,12,1044,581,463,50.71767807,NA,NA,NA,NA,NA,NA,20.84764862,25.09591103,97,61,32,52.6,21.4,41.8,40.92,41.32,96.3,98.2,94.6,38.6,47.3,29.9,2.86,4.98,3.98,76,81.5,79.1,73.6,79,76.6,71.4,81,84.4,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,17.2,11.7,14.5,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,8,Albania,Europe,Developed economies,Upper middle income,2005,8052000000,3076159,22.92682838,29.90196037,104.6272752,17.4952783,104901870.1,264338660,1.302805143,34.10157606,85.93140342,3.282894436,2324,262,50,25,0,187,0,0,141,216,264,610,830,755.4876065,85.17115013,16.25403628,8.127018142,0,60.7900957,0,0,45.83638232,70.21743674,85.82131158,198.2992427,269.8170023,27.5,26,28.9,27.9,61.7,33.8,7.3,16.4,99.8,364,595,231,21.2,18.6,20,15.7,13.5,11.3,915,510,405,52.57833481,NA,NA,NA,NA,NA,NA,21.08790588,25.87143326,98,61,32,45,21.2,42.5,42.3,42.4,96.3,98.2,94.6,38.6,47.3,29.9,2.4,4.2,3.4,76,81.5,79.1,73.6,79,76.6,71.4,81,84.4,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,17.7,12.2,15,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,8,Albania,Europe,Developed economies,Upper middle income,2006,8896000000,3050809,22.92682838,34.14634323,108.2835694,17.56385242,181184491.9,324421900,2.036696177,59.38899875,106.3396299,3.646828912,2637,402,57,34,0,311,0,0,149,217,284,701,884,864.3608957,131.7683277,18.68356885,11.14458493,0,101.9401739,0,0,48.83950454,71.12867439,93.09006234,229.7751187,289.7592081,26.1,24.7,27.6,24.9,55.3,30.4,7.875,16.675,99.675,317,520,203,19.8,17.2,18.5,14.7,12.7,10.6,796,446,350,54.46708298,NA,NA,NA,NA,NA,NA,21.40439606,26.65914345,97,62.69230769,35.75384615,51.15,20.9,41.8,43.95,42.95,96.3,98.2,95.3,38.6,47.3,33.275,11.375,12.2,11.825,76,81.5,79.1,73.6,79,76.6,71.4,81,82.55,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,18.3,12.7,15.5,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,8,Albania,Europe,Developed economies,Upper middle income,2007,10677000000,3022887,28.64077759,41.26213455,103.9148105,17.63242655,175635399.6,658506670,1.644988289,58.101874,217.8403195,6.167525241,3158,573,58,27.2,0.6,338,0,1,140,267,350,856,932,1044.696676,189.5538933,19.20582227,8.915667943,0.206079057,112.1892257,0,0.330809587,46.31334218,88.32615973,115.7833554,283.1730065,308.3145351,24.5,23.2,25.9,22.1,49.2,27.1,8.45,16.95,99.55,277,457,180,18.3,15.9,17.1,13.6,11.9,10,693,388,305,56.38384247,NA,NA,NA,NA,NA,NA,21.72146606,27.42442131,98,64.38461538,39.50769231,57.3,20.6,41.1,45.6,43.5,96.3,98.2,96,38.6,47.3,36.65,20.35,20.2,20.25,76,81.5,79.1,73.6,79,76.6,71.4,81,80.7,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,19,13.1,16.1,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
ALB,8,Albania,Europe,Developed economies,Upper middle income,2008,12881000000,2992930,33.98058319,42.71844482,123.7871912,17.70100068,252899351.7,974333320,1.963351849,84.49891969,325.5449743,7.564112414,4189,956,59,20.4,1.2,365,0,2,197,318,452,1026,1237,1399.631799,319.4194318,19.72807568,6.686750957,0.412158115,122.4382774,0,0.668241489,65.82178668,106.2503968,151.0225765,342.8078839,413.307361,22.8,21.5,24.1,19.5,43.4,23.9,9.025,17.225,99.425,247,410,163,16.8,14.7,15.8,12.7,11.1,9.4,609,339,270,58.32847977,NA,NA,NA,NA,NA,NA,22.03911972,28.16723442,99,66.07692308,43.26153846,63.45,20.4,40.4,47.25,44.05,96.3,98.2,96.7,38.6,47.3,40.025,29.325,28.2,28.675,76,81.5,79.1,73.6,79,76.6,71.4,81,78.85,NA,NA,NA,63.4,63,63.2,NA,NA,NA,19.8,27.5,24.1,19.6,13.6,16.7,18,NA,NA,NA,131,14,33,84,117,20,NA,20,18,19
